id,name,party,partyLabel,votes,election,electionLabel,ranking
Q7284637,Rainbow George,Q6739060,Make Politicians History,52.99,Q2562399,2007 Assembly election,15
Q333036,Peter Robinson,Q215519,Democratic Unionist Party,9254,Q2076187,2003 Assembly election,1
Q336064,Reg Empey,Q841045,Ulster Unionist Party,6459,Q2076187,2003 Assembly election,2
Q7352684,Robin Newton,Q215519,Democratic Unionist Party,4444,Q2076187,2003 Assembly election,3
Q241830,David Ervine,Q1817613,Progressive Unionist Party,4263,Q2076187,2003 Assembly election,4
Q695272,Naomi Long,Q244927,Alliance Party of Northern Ireland,4057,Q2076187,2003 Assembly election,5
Q6829452,Michael Copeland,Q841045,Ulster Unionist Party,3650,Q2076187,2003 Assembly election,6
,Jim Rodgers,Q841045,Ulster Unionist Party,3296,Q2076187,2003 Assembly election,7
,Harry Toan,Q215519,Democratic Unionist Party,2728,Q2076187,2003 Assembly election,8
,Joseph O'Donnell,Q76382,Sinn Féin,1206,Q2076187,2003 Assembly election,9
,Leo Van Es,Q175443,Social Democratic and Labour Party,1036,Q2076187,2003 Assembly election,10
,Terence Dick,Q7058484,Northern Ireland Conservatives,251,Q2076187,2003 Assembly election,11
,Thomas Black,Q1182201,Socialist Party,184,Q2076187,2003 Assembly election,12
,Joseph Bell,Q1860218,Workers' Party of Ireland,129,Q2076187,2003 Assembly election,13
,John McBlain,Q327591,Independent (politician),81,Q2076187,2003 Assembly election,14
,Rainbow George Weiss,Q6739060,Vote For Yourself Rainbow Dream Ticket,67,Q2076187,2003 Assembly election,15
Q333036,Peter Robinson,Q215519,Democratic Unionist Party,11219,Q2076208,1998 Assembly election,1
Q336390,John Alderdice,Q244927,Alliance Party of Northern Ireland,6144,Q2076208,1998 Assembly election,2
Q241830,David Ervine,Q1817613,Progressive Unionist Party,5693,Q2076208,1998 Assembly election,3
Q336064,Reg Empey,Q841045,Ulster Unionist Party,6109,Q2076208,1998 Assembly election,4
Q262040,Sammy Wilson,Q215519,Democratic Unionist Party,5711,Q2076208,1998 Assembly election,5
Q5980734,Ian Adamson,Q841045,Ulster Unionist Party,5415,Q2076208,1998 Assembly election,6
,Richard Good,Q244927,Alliance Party of Northern Ireland,2975,Q2076208,1998 Assembly election,7
Q5259244,Denny Vitty,Q985706,UK Unionist Party,2026,Q2076208,1998 Assembly election,8
,Peter Jones,Q175443,Social Democratic and Labour Party,1594,Q2076208,1998 Assembly election,9
Q9011758,Jim Rodgers,Q841045,Ulster Unionist Party,1349,Q2076208,1998 Assembly election,10
,John Norris,Q215519,Democratic Unionist Party,1172,Q2076208,1998 Assembly election,11
,Joseph O'Donnell,Q76382,Sinn Féin,952,Q2076208,1998 Assembly election,12
Q7158164,Pearl Sagar,Q7058538,Northern Ireland Women's Coalition,822,Q2076208,1998 Assembly election,13
,Robert Girvan,Q1781051,Ulster Democratic Party,590,Q2076208,1998 Assembly election,14
Q5231474,David Bleakley,Q6467508,Labour Party of Northern Ireland,409,Q2076208,1998 Assembly election,15
Q5242494,Dawn Purvis,Q1817613,Progressive Unionist Party,290,Q2076208,1998 Assembly election,16
,Lesley Donaldson,Q7058484,Northern Ireland Conservatives,227,Q2076208,1998 Assembly election,17
,Joseph Bell,Q1860218,Workers' Party of Ireland,82,Q2076208,1998 Assembly election,18
,David Collins,Q491782,Natural Law Party,22,Q2076208,1998 Assembly election,19
,John Lawrence,Q327591,Independent (politician),15,Q2076208,1998 Assembly election,20
Q333036,Peter Robinson,Q215519,Democratic Unionist Party,15319,Q11918778,1982 Assembly election,1
Q6181178,Jeremy Burchill,Q841045,Ulster Unionist Party,7345,Q11918778,1982 Assembly election,2
Q529315,Oliver Napier,Q244927,Alliance Party of Northern Ireland,6037,Q11918778,1982 Assembly election,3
Q5259244,Denny Vitty,Q215519,Democratic Unionist Party,7583,Q11918778,1982 Assembly election,4
Q5298393,Dorothy Dunlop,Q841045,Ulster Unionist Party,5981,Q11918778,1982 Assembly election,5
Q4681140,Addie Morrow,Q244927,Alliance Party of Northern Ireland,4881,Q11918778,1982 Assembly election,6
Q262040,Sammy Wilson,Q215519,Democratic Unionist Party,4170,Q11918778,1982 Assembly election,7
Q8007229,William Craig,Q3896802,Vanguard Progressive Unionist Party,3361,Q11918778,1982 Assembly election,8
,William Johnstone,Q841045,Ulster Unionist Party,1520,Q11918778,1982 Assembly election,9
,Peter Prendiville,Q175443,Social Democratic and Labour Party,1090,Q11918778,1982 Assembly election,10
Q336064,Reg Empey,Q7893627,United Ulster Unionist Party,777,Q11918778,1982 Assembly election,11
,Francis Cullen,Q1860218,Workers' Party of Ireland,712,Q11918778,1982 Assembly election,12
,Ben Horan,Q7893627,United Ulster Unionist Party,199,Q11918778,1982 Assembly election,13
Q8007229,William Craig,Q3896802,Vanguard Progressive Unionist Party,11958,Q7058486,1975 Constitutional Convention,1
Q529315,Oliver Napier,Q244927,Alliance Party of Northern Ireland,7450.40,Q7058486,1975 Constitutional Convention,2
